file_name,tempo,beats,rmse,spectral_centroid,spectral_bandwidth,spectral_rolloff,spectral_contrast,zero_crossing_rate,tonnetz,chroma_stft_0,chroma_stft_1,chroma_stft_2,chroma_stft_3,chroma_stft_4,chroma_stft_5,chroma_stft_6,chroma_stft_7,chroma_stft_8,chroma_stft_9,chroma_stft_10,chroma_stft_11,chroma_cqt_0,chroma_cqt_1,chroma_cqt_2,chroma_cqt_3,chroma_cqt_4,chroma_cqt_5,chroma_cqt_6,chroma_cqt_7,chroma_cqt_8,chroma_cqt_9,chroma_cqt_10,chroma_cqt_11,chroma_cens_0,chroma_cens_1,chroma_cens_2,chroma_cens_3,chroma_cens_4,chroma_cens_5,chroma_cens_6,chroma_cens_7,chroma_cens_8,chroma_cens_9,chroma_cens_10,chroma_cens_11,spectral_contrast_0,spectral_contrast_1,spectral_contrast_2,spectral_contrast_3,spectral_contrast_4,spectral_contrast_5,spectral_contrast_6,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,tonnetz_0,tonnetz_1,tonnetz_2,tonnetz_3,tonnetz_4,tonnetz_5
24K Magic.mp3,107.666015625,"[ 16  40  64  88 112 137 161 185 209 233 258 282 306 330 353 378 402 427
 451 475 499 523 547 571 595 620 644 668 692 716 740 765 789 813 837]",0.25837913,2698.873744813006,2616.352518990759,5642.848322397042,"[18.56771851 13.97750574 17.41528672 17.66930239 19.03930204 18.1305583
 48.18474854]",0.12401607362964037,[-0.03275959  0.02650416 -0.01588528  0.01952377 -0.00431311 -0.00234533],0.43657407,0.37426,0.39805177,0.46585852,0.42553648,0.47111773,0.4096847,0.550656,0.47351533,0.3795385,0.4615574,0.42014578,0.60450685,0.5669432,0.4938104,0.53485,0.52169955,0.6638288,0.5695412,0.58827186,0.612258,0.56082696,0.5909129,0.57112056,0.29682368,0.25809577,0.2296139,0.25056168,0.2406879,0.32635626,0.25869963,0.2836576,0.2962074,0.26566902,0.29369283,0.27178898,18.567718509218455,13.977505744820219,17.415286719584877,17.669302394890632,19.039302038711696,18.130558296862507,48.184748542861236,-31.466774,70.81031,-4.8810744,20.430729,4.293691,14.284415,-0.9007445,8.12847,4.0170417,8.99197,1.205128,3.2838397,-1.4417194,2.1983242,-1.1031971,3.1347017,-0.97859037,6.9771843,-1.1941031,1.8945343,-0.03275958788809159,0.026504160378358455,-0.015885284611320324,0.0195237683594708,-0.004313107982964869,-0.0023453277443900478
25 Million.mp3,135.99917763157896,"[  4  24  44  63  82 101 121 141 160 180 200 219 238 258 278 298 317 336
 356 375 395 415 434 454 473 493 511 532 551 572 590 610 629 649 669 688
 708 727 747 767 786 806]",0.3630044,2497.64986856989,2746.1250246168743,5605.390041554887,"[22.45746948 15.60968796 18.12631337 19.02288041 20.49906233 21.45802517
 53.18510309]",0.0775540168213457,[-0.0320603  -0.11083462 -0.09356353  0.11098098  0.05670781 -0.05170466],0.49470353,0.53247976,0.57626885,0.6979934,0.6562014,0.57429343,0.5415642,0.5222803,0.53594047,0.5449109,0.5763627,0.5166293,0.23672682,0.5729509,0.3574931,0.39998317,0.54337776,0.30565977,0.21413475,0.19717678,0.30934075,0.19574805,0.2133547,0.16707377,0.1575016,0.41284296,0.28395355,0.34173888,0.39814082,0.23574004,0.12760885,0.12712346,0.21825312,0.09494454,0.10200816,0.057903707,22.457469476209237,15.609687964609442,18.126313366532905,19.022880411921484,20.49906232613342,21.45802516888367,53.18510309092696,-99.38145,82.08935,39.447876,14.406334,6.483022,28.179829,-4.4368,13.137255,-3.3965535,8.773093,-5.2028456,16.26877,3.0570128,2.1736257,-0.88206625,11.653151,-1.8797171,7.210401,-2.217868,2.471782,-0.03206030400574713,-0.11083461667923272,-0.09356352936675268,0.11098098064277946,0.0567078098617933,-0.05170465868224094
34+35.mp3,112.34714673913044,"[  6  29  53  76 100 123 147 171 194 217 241 264 288 311 335 359 382 406
 429 452 475 499 522 546 569 593 617 641 664 687 710 735 758 782 805]",0.1532933,2818.9518226906976,2964.1664042698485,6326.302696989196,"[22.19073267 16.32082495 21.30218176 21.26068256 20.6987114  20.76449982
 44.90471048]",0.09545785147186775,[ 0.04983445  0.14096519 -0.02192489  0.03903243 -0.00472169  0.00067176],0.4574598,0.35385957,0.37486166,0.3087915,0.32307348,0.3865207,0.35337982,0.5437517,0.4377194,0.5009316,0.35678202,0.36548093,0.59554183,0.4147893,0.51044065,0.34101948,0.3791247,0.5112479,0.39161384,0.59173536,0.40867212,0.42783296,0.31829402,0.31737003,0.36945716,0.2447695,0.29700628,0.17170496,0.22773649,0.2974283,0.22309913,0.36133343,0.21707344,0.25014386,0.15856586,0.16492638,22.19073266852218,16.320824953318922,21.302181759569216,21.26068255698725,20.698711402777644,20.76449982084858,44.9047104767422,-116.402145,63.91186,23.35352,33.598785,11.963063,3.7214115,11.651501,5.156017,13.997287,10.722667,-10.663816,5.8688583,-1.3318962,4.1115355,3.4945586,6.5096745,5.949587,7.3258796,7.282335,6.7065516,0.04983445352084455,0.1409651939614905,-0.021924892637075075,0.03903242821746823,-0.004721690743317553,0.0006717579385802196
500lbs.mp3,123.046875,"[ 16  36  55  76  97 119 142 164 185 205 227 248 269 288 308 331 353 373
 395 415 437 457 477 499 521 541 563 584 605 625 646 667 689 709 731 752
 772 794 815 835]",0.40976518,2248.7882027382307,2666.444063706356,5221.701835756236,"[21.23699305 14.78054676 18.11445749 19.55585965 19.4601771  20.66085256
 48.61618667]",0.0660612809962297,[-0.01612024  0.09986369  0.20168715 -0.00425138  0.04536047  0.01786658],0.451701,0.36352858,0.5485588,0.44761175,0.5060182,0.5245479,0.4586072,0.5203443,0.42077523,0.49586955,0.51139355,0.3772299,0.26780015,0.21507932,0.38861054,0.6305859,0.4094436,0.24461475,0.28435662,0.6285446,0.33934015,0.30810824,0.32761103,0.20971812,0.151986,0.0973329,0.29468447,0.4389779,0.2829537,0.1419913,0.19546166,0.42758876,0.23126848,0.19804926,0.22751059,0.0976029,21.23699304668839,14.780546755846224,18.11445748646824,19.555859652342694,19.46017710229214,20.660852556180885,48.61618666521027,-25.032959,98.529564,13.301208,1.7944692,1.4133182,6.0497503,3.3207753,15.029729,-5.895585,9.401667,-1.4562324,11.3543,1.3740827,3.9413579,3.5392,2.3634245,-4.303253,8.004404,-0.42643937,2.9135778,-0.016120242317445237,0.09986368501118523,0.20168715063212414,-0.0042513775760246245,0.045360465616971234,0.017866578084776524
679.mp3,95.703125,"[ 17  39  65  91 120 147 174 202 228 255 283 310 337 364 394 419 446 473
 502 529 555 582 612 638 664 691 718 745]",0.20528817,2359.739524346938,2368.0423348990453,4850.478906476581,"[20.49768759 14.46263618 18.33048995 17.5859581  19.85977995 19.40581916
 48.65655116]",0.11311867840052205,[ 0.02201317 -0.0283517   0.0345793  -0.0340051  -0.00439953 -0.00546009],0.45525223,0.49733737,0.4748386,0.37806478,0.3521742,0.35684738,0.41705397,0.4126484,0.44511172,0.42429084,0.41437823,0.5169748,0.44567603,0.4732873,0.5064412,0.49938288,0.5575338,0.5635003,0.7260682,0.6931236,0.62748045,0.5571926,0.54211545,0.578471,0.2014971,0.22010322,0.25157878,0.24079245,0.24740462,0.26375464,0.37667286,0.32390785,0.29599065,0.25807407,0.24592863,0.2731224,20.49768759252494,14.462636183809694,18.330489952012908,17.585958103315967,19.859779954469104,19.405819156710713,48.65655116264639,-109.9072,85.254715,-15.007101,7.022162,9.021746,6.7853513,-12.739307,4.257631,-0.32775784,4.532577,2.9099705,4.967007,4.252101,4.664695,-1.0485175,4.734356,-6.3965344,0.41841105,-3.8345568,1.4026121,0.022013170613884536,-0.028351695564536466,0.03457929788637048,-0.0340051006789378,-0.004399532554628466,-0.0054600883368186625
7 Summers.mp3,103.359375,"[ 24  49  74  99 125 150 176 201 226 251 274 302 327 353 378 403 429 454
 478 505 530 555 580 606 632 657 682 708 733 758 784 809 834]",0.19657332,1674.0694767847583,2087.4797251787168,3471.7044131108614,"[22.45668045 15.41171386 19.99154079 18.89407487 19.26795136 19.58993189
 47.71848129]",0.06517818300464037,[ 0.08487597  0.14085097 -0.00855979  0.05874235 -0.00450951  0.01200091],0.4631386,0.3226819,0.4224402,0.30855167,0.4621652,0.3552689,0.33737534,0.53559697,0.31968614,0.35646805,0.24513376,0.42695493,0.7072583,0.37813014,0.4835087,0.29770336,0.42814106,0.5462849,0.4048113,0.60750604,0.33282346,0.4562793,0.33599114,0.42431673,0.42919448,0.19132668,0.28395262,0.13040653,0.2672906,0.3091634,0.22154221,0.3775077,0.16799764,0.26103735,0.15697865,0.24480648,22.45668044841502,15.411713855051689,19.991540794168376,18.894074870799088,19.267951360639554,19.589931893327645,47.71848129049025,-76.27191,125.5134,-3.7324824,24.799896,8.413046,5.2249227,-5.766825,5.730815,-4.6955566,3.0564678,-1.4600286,5.353794,-3.371561,-0.02729461,-2.760847,1.633878,-6.2990036,2.9902594,-4.501191,2.6086335,0.08487597420036842,0.14085097221670562,-0.008559785397580878,0.05874234646031505,-0.004509511079216117,0.012000912176488356
A Guy With A Girl.mp3,83.35433467741936,"[ 32  63  95 126 158 190 221 252 284 315 347 378 410 441 473 504 536 567
 599 630 662 693 725 756 788 820]",0.26137903,2255.5367299703917,2436.60176309955,4831.031576276102,"[18.03067324 14.87909182 18.5411779  19.26352574 18.78834086 18.26545758
 47.76820751]",0.1028591076348608,[0.08360496 0.10758306 0.00795453 0.06772709 0.00943758 0.01442383],0.5364353,0.3357363,0.40481544,0.2984374,0.39131165,0.28811622,0.36917734,0.62074184,0.37723514,0.3503682,0.27035832,0.36907545,0.6514716,0.38507098,0.48649397,0.38332978,0.48285365,0.4725229,0.39035776,0.6733169,0.41619658,0.52242076,0.34086266,0.39823893,0.38100204,0.21194299,0.28151265,0.20808995,0.2881736,0.24609736,0.21003959,0.40775472,0.2311406,0.2881751,0.17999867,0.2173492,18.03067324184325,14.879091817410796,18.54117790278576,19.26352573868963,18.78834085524918,18.26545758411601,47.76820751439916,-10.369778,93.03852,-5.2661686,27.481733,5.018899,9.598638,-1.4412396,8.075593,-2.3760757,7.268069,-0.6696027,1.6463343,0.3646977,2.6666098,-2.9136708,3.9794233,-7.1656113,-0.51697373,-1.9048795,0.500252,0.08360496401277354,0.107583064829786,0.007954529181917613,0.0677270924525546,0.009437577477629385,0.014423834509486368
A Holly Jolly Christmas.mp3,143.5546875,"[ 26  43  61  80  99 117 135 154 172 189 208 226 245 263 282 300 319 337
 356 374 392 411 430 448 467 485 504 522 540 558 577 595 614 632 650 669
 687 706 725 743 762 780 798 817]",0.07755582,2018.8080943179502,2236.1267358609452,4107.633359692213,"[18.90021695 15.15493919 19.86289084 19.83799268 20.31022093 23.27152824
 48.27927423]",0.08989189838312064,[ 0.11412657  0.05413817  0.05116141 -0.02406988  0.00585432 -0.0231863 ],0.3205457,0.35032883,0.46900982,0.35626036,0.42842716,0.32970113,0.345207,0.4220197,0.27912015,0.3052363,0.2752656,0.36554167,0.3945349,0.3310612,0.5287199,0.33677706,0.48183465,0.3814352,0.38189816,0.5421437,0.27492917,0.33443692,0.3147155,0.39535233,0.2071255,0.21303068,0.35283476,0.22650646,0.32289508,0.24768783,0.24257442,0.3424908,0.13889098,0.1912419,0.1774743,0.24047172,18.900216953746174,15.154939187189216,19.86289083933259,19.837992681263426,20.31022092762577,23.271528244704825,48.27927422857074,-163.23274,101.24061,-10.41998,32.57373,-2.1092339,3.6629448,1.2690648,-3.730517,-9.053695,2.290295,-3.539031,1.5510715,-0.23917529,-1.8478262,-4.117702,1.9385008,-6.275601,-3.1619034,-3.921861,-0.79583526,0.11412656953808074,0.05413816983992314,0.05116141112326806,-0.024069878772947126,0.005854317875590787,-0.023186302790310212
A Lot.mp3,143.5546875,"[  3  20  37  55  74  92 109 127 145 162 180 198 216 233 252 269 287 303
 320 340 358 375 393 411 428 446 463 481 499 516 534 551 569 587 604 623
 641 658 676 694 712 729 746 765 782 799 817 836]",0.2970561,1896.583679742944,2452.158667381459,4405.838246356583,"[22.87425647 15.05985481 18.49008218 17.56259008 17.7805104  20.94425336
 45.9078604 ]",0.035403222882830626,[-0.01079466  0.07973127 -0.01485232  0.08405198 -0.00445522  0.0296098 ],0.7406786,0.71062356,0.62155324,0.5652587,0.4772965,0.4382853,0.41558775,0.4503457,0.4635123,0.49358073,0.57376194,0.6251188,0.85402805,0.5871586,0.47403464,0.47773087,0.48897097,0.653892,0.5440153,0.59027123,0.56311405,0.5374451,0.51602644,0.5425294,0.44985303,0.27154374,0.20893456,0.20700109,0.22565268,0.32013726,0.2638865,0.28042686,0.2577705,0.25619563,0.24786384,0.26222563,22.874256467560855,15.059854806113647,18.490082178678108,17.56259008489601,17.780510403149265,20.94425335932613,45.907860398095,-100.99784,96.44007,8.803528,25.173868,24.682402,12.998555,7.084877,11.381167,-6.178771,17.780607,4.795298,2.9281824,7.181114,7.991995,6.430235,15.299912,-2.3803425,8.842171,4.495227,2.871886,-0.010794662650405186,0.07973126674093675,-0.01485231568228716,0.08405198334022627,-0.004455222789414327,0.029609801432467876
abcdefu.mp3,123.046875,"[ 13  35  56  77  98 119 141 162 183 205 226 247 268 289 311 332 353 374
 395 416 437 458 480 500 522 543 564 586 607 628 649 670 691 713 734 755
 776 797 818 840]",0.20133547,2156.035268505171,2339.296000097909,4532.601864985137,"[21.18489648 15.80328532 18.24211787 18.10010224 18.7070316  21.28948431
 46.83327276]",0.09276267492024362,[ 0.0206169  -0.08574734 -0.04271626  0.13110539  0.00656138 -0.02168755],0.35452685,0.37987515,0.33087483,0.4337659,0.5293439,0.3189556,0.24321212,0.29349,0.41172466,0.40755147,0.36266825,0.4041974,0.41638055,0.49421662,0.34198815,0.35985106,0.5469228,0.3462169,0.32685068,0.40972784,0.6811166,0.63949484,0.48441592,0.5072446,0.18552762,0.26162001,0.16442771,0.19099165,0.33064407,0.17422576,0.15969884,0.19777915,0.4238048,0.3549855,0.24386391,0.2847166,21.18489648495902,15.803285315911651,18.242117866440235,18.100102236027283,18.707031596100094,21.289484307769456,46.83327276367811,-89.99306,98.82493,13.267097,40.69046,4.1900263,12.82155,3.6111865,1.2304,7.7257257,5.0637903,-1.2271111,4.5628967,-6.646498,7.477401,-8.377558,-0.9699116,-1.8087412,-1.9388788,-4.497219,4.0312276,0.020616897894750175,-0.08574734221548776,-0.042716260758507624,0.13110539376121996,0.006561375966089224,-0.02168755002455946
About Damn Time.mp3,151.99908088235293,"[ 58  77  94 111 129 146 163 180 197 214 232 250 268 285 302 319 337 354
 371 387 404 422 441 457 474 489 504 521 538 555 572 589 607 625 642 660
 678 692 710 728 745 762 779 796 813 831]",0.017616604,1881.2194290353575,2273.029330474443,4123.77077177893,"[22.05843976 12.46048535 14.47197994 14.71869609 16.03345563 17.21743929
 46.76313182]",0.06893149108178655,[-0.00561155  0.01218864  0.00285454  0.02272497  0.01059329  0.00049473],0.6139464,0.62759244,0.55927706,0.56788325,0.56492203,0.52626085,0.50103706,0.56029075,0.54686177,0.520156,0.547855,0.6164427,0.7694421,0.7749607,0.70884377,0.68784165,0.66722816,0.57670397,0.5600485,0.6112544,0.62201875,0.592768,0.6165403,0.61536163,0.33979082,0.3528128,0.31386015,0.28849748,0.2825642,0.24490972,0.22967999,0.26791972,0.26572487,0.24175061,0.25519717,0.24852821,22.058439755038446,12.460485352744621,14.471979937425145,14.718696085643598,16.03345563048238,17.21743929255742,46.7631318215194,-401.63318,84.562355,13.524806,17.37971,7.2631645,4.405093,-0.2161953,0.17180645,-1.3341886,-0.84256953,-2.7804055,-1.3046418,-4.219956,-3.7999482,-3.9126673,-4.531228,-3.0785584,-2.0172687,-2.3829973,-1.7087876,-0.0056115522538371446,0.012188635758125165,0.0028545381004319364,0.022724970337867557,0.010593293254223828,0.0004947309978112353
About The Money.mp3,103.359375,"[  7  32  57  83 109 133 159 183 210 235 259 285 310 335 361 386 412 438
 463 487 513 538 563 589 615 640 666 690 715 740 766]",0.3109019,2605.1635703655948,2800.2701865144204,5928.425559200986,"[21.65304898 14.5061396  19.69922661 19.01891381 19.14606226 17.8128299
 46.81619706]",0.08132941650957076,[ 0.02690328  0.04857104 -0.07078345  0.04799799 -0.00710096 -0.00433808],0.47081354,0.42729217,0.44513336,0.48576048,0.59266263,0.54184437,0.43969983,0.4309584,0.46889305,0.5208234,0.46736914,0.4802061,0.52765393,0.46841756,0.43509653,0.47156012,0.598076,0.5719781,0.38377574,0.4789093,0.47646755,0.6624858,0.5208461,0.52589005,0.24573533,0.20967127,0.20271443,0.23230444,0.33107737,0.33179528,0.20083785,0.24743599,0.25578117,0.34336433,0.26388535,0.24791686,21.65304897799573,14.506139599894752,19.699226607828386,19.01891380598015,19.14606225976876,17.81282990334637,46.8161970580525,-62.599087,61.70204,18.203562,31.15466,12.789631,16.98582,-0.065201335,7.9486613,3.0727108,17.594055,8.301595,10.710754,8.4638815,8.356768,4.1810055,6.79397,-3.1010368,0.88342726,-2.9842176,4.455606,0.026903283666975638,0.04857103697309685,-0.07078345455855935,0.047997987079336606,-0.0071009558180802484,-0.004338081076626679
Adderall (Corvette Corvette).mp3,143.5546875,"[ 11  30  48  66  84 103 121 139 157 176 193 213 232 250 268 286 304 323
 341 359 378 396 414 432 451 469 487 506 524 543 561 579 597 616 634 653
 671 689 707 725 744 762 782 799 817 836]",0.11975262,2661.975513938098,2566.71653687858,5372.08453043431,"[19.40192653 16.08950856 19.50115707 19.61595248 21.48675263 25.85844572
 49.71253932]",0.12104390226218098,[ 0.06808778  0.02566824 -0.02716456  0.07866086  0.01555933 -0.0074739 ],0.3593117,0.34084633,0.42064324,0.361519,0.46728936,0.373645,0.4384247,0.41342697,0.39485237,0.46842086,0.39726236,0.48319954,0.50322986,0.46519807,0.44332284,0.37204745,0.5482945,0.41033506,0.3102341,0.39429843,0.33829096,0.37341815,0.2887389,0.34529194,0.30737016,0.26349124,0.26492465,0.21175393,0.3548111,0.25092575,0.1787155,0.25795686,0.19540575,0.23253031,0.14948459,0.21330479,19.401926526315062,16.08950855690096,19.501157073216753,19.61595248337884,21.486752629009487,25.858445721398336,49.71253932356409,-175.40463,75.618286,7.225559,15.0539665,-2.075454,-15.980759,-1.0552797,2.2826314,-17.174078,6.9235086,-10.724023,4.895195,-1.3761127,0.06517712,3.883279,-4.6315117,-4.6832137,6.2257504,-8.595603,3.898667,0.06808777843312534,0.025668239083704775,-0.027164563780819172,0.0786608620633191,0.015559326996112881,-0.007473895125838715
Adore You.mp3,99.38401442307692,"[  3  30  56  82 108 134 160 186 212 239 265 291 317 343 369 395 421 447
 473 500 526 551 572 598 624 650 675 702 728 754 780]",0.20446996,2650.2654429467684,2661.391408810403,5777.031153703234,"[19.33033594 14.99183738 19.1015933  19.18755838 19.5858383  18.56023735
 50.08005708]",0.11488034277117169,[-0.06318997  0.06137908  0.05449642  0.04854426  0.00690878  0.0207293 ],0.41196397,0.2967447,0.42848974,0.50747806,0.35071522,0.39743376,0.27204594,0.4038618,0.26654878,0.29025894,0.4243285,0.29727924,0.6538676,0.48502827,0.55488837,0.8222899,0.61991864,0.5383767,0.36063924,0.40935332,0.392456,0.3375754,0.49445534,0.41665608,0.36619452,0.24355851,0.30276257,0.45381454,0.34219113,0.28398514,0.16975746,0.21076964,0.14691764,0.15256205,0.24398197,0.16255347,19.330335943176753,14.991837382730948,19.10159329852521,19.187558375561846,19.58583829899209,18.56023735219032,50.080057075630755,-49.63865,79.743095,8.40414,18.375376,-6.212643,15.936969,-2.591893,7.980747,-0.15986268,9.057768,-0.39904162,4.1685605,-3.3448703,5.074863,-4.7822475,-0.5665876,-2.4320314,3.9771006,-3.1669512,4.323388,-0.06318997231812412,0.061379081996049106,0.05449642218528376,0.04854425644013681,0.006908781790913224,0.020729304265918045
Adventure Of A Lifetime.mp3,112.34714673913044,"[ 17  40  63  86 109 132 155 178 201 224 247 270 294 317 340 362 385 408
 431 453 477 500 523 546 570 593 619 645 670 696 720 743 766 789 813 836]",0.06987115,2182.738737202856,2109.411702895315,4412.995163636529,"[17.59693083 15.46040949 19.4906348  21.91164326 20.7634857  22.02152085
 50.22649998]",0.10478730876595127,[ 0.20960449  0.07123509 -0.02398251  0.02821876  0.02149507  0.01927256],0.20015174,0.15446685,0.31180018,0.18359236,0.29189345,0.13513719,0.16904423,0.35020247,0.24534638,0.52209467,0.1928849,0.18108536,0.3779634,0.27292028,0.48392627,0.29014912,0.49077898,0.3204832,0.31988004,0.55634856,0.30526313,0.64785385,0.2742233,0.30698687,0.25034893,0.13267033,0.3443088,0.15555476,0.34454226,0.16870755,0.17871507,0.38972092,0.1713436,0.47477597,0.14762388,0.18372469,17.596930831159497,15.460409486598005,19.49063480011023,21.911643262977297,20.76348569684642,22.021520854420007,50.22649997533028,-179.47485,94.940094,-34.37819,5.9616213,-25.868614,-0.108269855,-13.001143,0.76269335,-5.3245425,1.4077486,-10.120876,-2.0803134,-5.472689,2.2189763,-3.8489478,5.048729,3.0887601,4.4723787,3.6264307,-4.8007035,0.20960448627636824,0.07123508784036459,-0.02398251429126714,0.028218755645465214,0.02149507029120765,0.01927255954795459
Afterglow.mp3,112.34714673913044,"[  3  26  50  73  96 118 144 168 192 214 237 259 284 307 330 353 378 401
 424 447 471 495 519 543 566 589 611 636 660 683 707 731 754 777]",0.2130901,1555.7915187553187,2010.0953146399256,3164.4690706115866,"[29.03909913 18.03418898 22.53545395 20.92130186 21.60531393 21.33003193
 48.66315984]",0.05575016313805104,[ 0.03881564 -0.27031474  0.1035409   0.02228309  0.01665343  0.00454735],0.18587701,0.22382851,0.19534022,0.42381808,0.43603522,0.34284708,0.44516945,0.23909244,0.21206059,0.11212658,0.21192375,0.3438849,0.2500398,0.3703449,0.22863507,0.4112984,0.62131894,0.23580155,0.6501829,0.2180184,0.33904862,0.1957775,0.29559162,0.58333236,0.12461868,0.20570603,0.09814378,0.24821436,0.40452394,0.11643468,0.46097794,0.09062518,0.18635775,0.06682428,0.17079246,0.43123168,29.039099134331018,18.034188981654662,22.53545395458973,20.9213018632216,21.605313931016877,21.330031934364854,48.66315983780626,-124.13446,115.74128,2.5160594,24.108377,4.487026,3.903229,-8.439317,-1.9316525,-14.02011,0.45118567,-8.715819,-5.585007,-13.197943,-10.262915,-12.822175,-7.8973317,-10.552784,-3.1738417,-13.744134,-11.93184,0.03881564281806902,-0.2703147441312951,0.10354089865724604,0.022283090494590336,0.016653434712405966,0.004547347315736188
Again.mp3,92.28515625,"[ 28  56  84 112 140 168 196 223 251 279 307 334 362 390 418 444 473 501
 529 557 585 612 640 668 695 724 751 779]",0.1530082,2914.824006052654,2848.7742485805425,6479.857916953669,"[21.67176266 16.04132033 20.65723523 20.59032318 20.50394359 19.07836255
 49.3319514 ]",0.10705198212732019,[-0.01799524 -0.01332248  0.11288807  0.02871805  0.00526436  0.03169242],0.306725,0.37821847,0.4768721,0.43772933,0.6136079,0.45879,0.44191226,0.37362358,0.4277422,0.46532962,0.38664064,0.36701944,0.27764353,0.29075176,0.5485836,0.960162,0.7493747,0.44627944,0.43720764,0.48736876,0.51102036,0.49551135,0.37889442,0.3471422,0.07852398,0.10581827,0.31665185,0.55672204,0.44258037,0.21042755,0.21666287,0.228225,0.25269708,0.24874093,0.19677942,0.16466925,21.671762655859883,16.041320330038147,20.657235233988597,20.59032317594194,20.503943591072904,19.07836254523373,49.33195140446599,-109.257774,54.857082,10.762157,28.737886,8.4994,14.4562845,-3.2656064,8.713355,-6.7794185,15.801137,4.3653674,14.438218,7.493344,3.0219736,2.6272228,6.8099136,-2.2907329,3.8383613,6.675322,11.404465,-0.017995237350555072,-0.013322482101380179,0.11288806509330275,0.02871804975141734,0.005264364439645554,0.031692419112000936
Agora Hills.mp3,123.046875,"[248 269 290 311 331 352 372 393 415 436 458 479 500 521 542 563 584 604
 625 647 668 689 709 730 752 772 793 813 836]",0.21955578,1837.4078719934153,2185.1907200420746,3982.7182991045534,"[23.34174187 17.79339892 19.79111618 20.81481993 21.7293993  21.31366577
 49.23192811]",0.0633400476725638,[-0.04611347 -0.20688031  0.00695788  0.08770026 -0.00157171 -0.02520593],0.30967262,0.34478414,0.2962404,0.35639855,0.38112393,0.43496156,0.5797067,0.46423554,0.48248008,0.38555416,0.44063246,0.5225043,0.15813251,0.29333818,0.17546307,0.29279682,0.5153926,0.3348325,0.45607483,0.24677105,0.4672156,0.19852178,0.22725472,0.34166864,0.062152117,0.18918331,0.06235107,0.21855617,0.33701214,0.22984265,0.34383857,0.14652114,0.3473662,0.1196046,0.15421212,0.24674799,23.341741868401623,17.793398917112818,19.79111618329147,20.814819928612604,21.729399302043106,21.31366576736038,49.23192810895635,-125.751114,110.44515,15.991824,27.12537,7.4703074,16.500853,2.2613468,3.6750035,1.4760419,2.6445932,0.3570221,-1.5995505,-3.2930062,-0.8004343,-5.616219,-0.08236971,-6.966558,-2.3937707,-0.65200853,6.200405,-0.04611346566130526,-0.20688030735691518,0.006957883933631685,0.08770025743813331,-0.0015717133293526168,-0.025205930325568913
Ain't Shit.mp3,123.046875,"[ 34  55  76  97 118 139 159 180 201 222 243 264 284 305 325 346 367 390
 410 430 451 472 493 513 534 555 576 598 618 639 659 680 701 722 743 764
 785 805]",0.24804282,2447.5469306799037,2692.6736820573515,5362.279678663355,"[20.50291632 16.51320239 21.30029929 20.43824686 19.64836714 20.02566155
 45.60625075]",0.08810247788573086,[-0.05477952  0.0647831   0.05779498 -0.02841576  0.00520464  0.01714381],0.29386228,0.24534135,0.29349446,0.3698664,0.2942059,0.3705343,0.30361724,0.32815358,0.28528655,0.33580247,0.5164031,0.32639253,0.44340566,0.38072905,0.5257095,0.6825043,0.46061304,0.4030258,0.353977,0.4500357,0.46146742,0.4736061,0.56567323,0.36603618,0.23049906,0.18291482,0.31354323,0.41422194,0.2612829,0.21801467,0.17070693,0.23510854,0.23710962,0.2566535,0.31857342,0.18306337,20.50291631942756,16.51320239342973,21.300299290693935,20.438246858178882,19.648367141713322,20.025661550150808,45.60625075268742,-100.79075,76.728645,21.948364,26.769001,-1.5627238,-7.301966,-3.0952828,-4.468246,-2.9501631,-1.6959043,-7.5068393,-0.1674976,-5.0067444,5.7785625,-2.0188904,8.144111,1.0191551,0.06978881,-0.78053087,0.35870135,-0.05477952094779356,0.0647831030100922,0.05779498086738764,-0.028415764091545125,0.0052046353880084596,0.017143805850142777
