,Song,Artist,Label,YouTube_URL,tempo,beats,rmse,spectral_centroid,spectral_bandwidth,spectral_rolloff,spectral_contrast,zero_crossing_rate,chroma_stft_0,chroma_stft_1,chroma_stft_2,chroma_stft_3,chroma_stft_4,chroma_stft_5,chroma_stft_6,chroma_stft_7,chroma_stft_8,chroma_stft_9,chroma_stft_10,chroma_stft_11,chroma_cqt_0,chroma_cqt_1,chroma_cqt_2,chroma_cqt_3,chroma_cqt_4,chroma_cqt_5,chroma_cqt_6,chroma_cqt_7,chroma_cqt_8,chroma_cqt_9,chroma_cqt_10,chroma_cqt_11,chroma_cens_0,chroma_cens_1,chroma_cens_2,chroma_cens_3,chroma_cens_4,chroma_cens_5,chroma_cens_6,chroma_cens_7,chroma_cens_8,chroma_cens_9,chroma_cens_10,chroma_cens_11,spectral_contrast_0,spectral_contrast_1,spectral_contrast_2,spectral_contrast_3,spectral_contrast_4,spectral_contrast_5,spectral_contrast_6,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,tonnetz_0,tonnetz_1,tonnetz_2,tonnetz_3,tonnetz_4,tonnetz_5,tonnetz_mean,mfcc_mean,spectral_contrast_mean,chroma_cens_mean,chroma_cqt_mean,chroma_stft_mean
154,DJ Play A Christmas Song,Cher,1,https://www.youtube.com/watch?v=-Z6AnCRjWX0,135.99917763157896,"[ 17  37  56  75  93 111 131 152 171 191 210 229 249 268 287 307 326 345
 364 384 403 422 441 461 480 499 518 538 556 576 596 615 634 654 673 692
 711 731 750]",0.13045895,1765.2425304865912,1969.8079131796144,3501.418734592517,"[22.94920922 16.38780733 19.00670484 19.88728868 19.23357652 22.85245742
 50.1449089 ]",0.0811708100710556,0.4204505,0.4049724,0.4877404,0.31403214,0.357492,0.24486369,0.3832582,0.52792877,0.32743943,0.47780943,0.35615444,0.47993702,0.6534631,0.58000857,0.6599746,0.5187952,0.53098136,0.482143,0.6129362,0.654425,0.613828,0.80624175,0.7476324,0.81927705,0.2764555,0.25623065,0.28700027,0.22080027,0.22139226,0.19345227,0.23955242,0.26956406,0.243156,0.3809813,0.323916,0.3727718,22.94920922261114,16.387807331313546,19.00670483657021,19.88728868408867,19.23357652362547,22.852457420753737,50.14490889907461,-137.57404,118.43101,-18.288836,25.052906,-2.6686606,0.0034598862,-0.35903087,8.348775,-14.9899025,6.908293,-10.394439,-5.280457,-6.835878,2.934127,-4.5984783,-1.7643174,-2.4058526,5.6831956,-1.5153064,1.6668854,0.0500905361921832,-0.00547092304045,0.0181187966497063,-0.0318643252220516,-0.0062444052718524,0.0022789677199875,0.004484774504587166,-1.8823273391900002,24.351707559719625,0.27377273333333335,0.6399755191666666,0.39850653500000005
155,Redbone,Childish Gambino,1,https://www.youtube.com/watch?v=nRJnZsB52Es,161.4990234375,"[  7  23  39  55  71  87 103 120 136 151 167 183 199 216 232 249 265 281
 297 313 329 345 362 378 394 410 426 442 457 474 491 507 523 539 555 571
 588 604 620 637 653 669 685 701 716 734 750 766 782 798 814 830]",0.14000352,1726.6782303292648,2255.5594374500147,3965.256919772332,"[18.79585833 16.89241721 22.63108025 23.39873382 22.30436019 18.99908761
 49.01281356]",0.0680925763123549,0.297506,0.34561667,0.45246023,0.32955474,0.36374295,0.39340723,0.32785898,0.4541638,0.43745783,0.46159244,0.37602878,0.31064948,0.5319767,0.5233729,0.7252565,0.54732424,0.47315928,0.6154098,0.5999376,0.5851123,0.53360474,0.52109885,0.58224005,0.4098247,0.24613678,0.23514555,0.37648347,0.29468796,0.19855171,0.28636646,0.2595808,0.27298975,0.2331027,0.2525181,0.29041654,0.17345186,18.795858329057555,16.89241720873535,22.631080248304567,23.398733815788425,22.304360191457608,18.99908761041462,49.01281356217054,-219.53712,95.16414,59.437454,42.479374,11.886951,27.174435,4.626885,9.325613,-0.3320644,8.006591,-6.334313,-0.29146644,-10.982671,-3.6676035,-2.4659364,5.8852444,9.618373,6.882279,2.700661,-0.2822539,0.0054006989027088,0.068045304504943,-0.0156115669856529,-0.0859412145833302,-0.0188557363260027,0.0007311067540683,-0.007705234622210948,1.9647285880000012,24.576335852275523,0.25995264,0.5540264716666667,0.37916992750000006
156,Winter Wonderland,Chloe,1,https://www.youtube.com/watch?v=hkUrdcoXibI,123.046875,"[  5  26  47  68  88 108 129 150 170 190 211 232 252 272 293 314 334 355
 376 397 418 439 460 482 503 524 545 567 588 609 630 651 672 693 714 734
 754 775 795]",0.14421019,2073.5344013102194,2124.163438208932,4414.006874456207,"[25.02223616 16.62067984 20.15786673 18.39264425 18.75356093 20.58294711
 45.85424238]",0.0942184554451856,0.42518863,0.38396257,0.56540835,0.38600028,0.40552756,0.27658957,0.37458363,0.5109999,0.22805229,0.21057194,0.26046032,0.5285842,0.5482498,0.26694518,0.5200289,0.28948408,0.57448804,0.28129235,0.34929687,0.44701836,0.23773338,0.2947357,0.27012926,0.410672,0.34114304,0.16011362,0.3225,0.1680825,0.35903823,0.15958609,0.205181,0.31615043,0.11484794,0.15387875,0.116583206,0.294695,25.022236156441835,16.62067983946919,20.15786673421138,18.39264425080422,18.7535609306215,20.58294711408854,45.854242377968745,-145.06332,116.50411,8.160796,9.693191,14.045533,4.854161,2.0017061,0.92141473,-0.96729,2.7358508,0.902705,3.6545634,-0.25392452,5.1543674,-1.7931536,1.8248228,-2.1459303,2.5250344,-2.455792,1.1993562,0.1763474177742348,0.0892410017993021,0.0829556145507564,0.1107484623400834,0.0151896586230938,0.0106569819161539,0.08085652283393739,1.0749100704999994,23.626311057657915,0.22598331716666667,0.3741728266666666,0.37966077000000004
157,Have Mercy,Chloe,1,https://www.youtube.com/watch?v=FfesqRkdSEk,129.19921875,"[ 13  33  54  73  93 114 133 152 173 192 212 232 252 273 293 311 330 351
 371 391 410 430 450 470 490 510 529 550 569 589 609 629 649 669 689 709
 729 748 768 788 808 828]",0.28025833,2733.170548651654,2847.0823179421377,6204.760005800464,"[19.44404448 19.15627234 22.23202447 22.64763362 21.50055461 20.49071888
 48.62726453]",0.0955705753335266,0.34393674,0.39884517,0.41615897,0.50275624,0.5221333,0.28959587,0.23518294,0.18239357,0.27262688,0.22180395,0.24560915,0.39218593,0.31798786,0.7636987,0.57701683,0.408205,0.39729086,0.27136883,0.27337852,0.22623272,0.310868,0.25282538,0.2379517,0.28864792,0.23836958,0.52893263,0.44402468,0.2954692,0.27563635,0.16000174,0.14845286,0.103112295,0.19700253,0.13907132,0.12729865,0.17480296,19.444044481042408,19.156272340005057,22.23202447013076,22.647633617797908,21.500554610247235,20.4907188799337,48.62726452852317,-109.58142,58.93294,18.900822,16.38116,0.9163596,4.1290264,3.6464226,1.5467733,-3.7918277,8.115766,-9.99129,-1.0106877,-2.5011895,7.3186793,-5.243742,5.1124363,-7.1604166,2.0312245,1.1263994,10.2268505,-0.0181848713957778,-0.1152631674966474,-0.1083533746641985,-0.010692539974386,0.026113294561605,-0.0425182596658542,-0.044816486439209824,-0.044785679999999405,24.87121613252575,0.23601456625000003,0.3604560266666667,0.33526905916666666
158,Wish I Didn't Love You,Chloe Kohanski,1,https://www.youtube.com/watch?v=oZATxwlKNmQ,73.828125,"[ 20  55  86 121 155 191 226 262 296 330 359 393 427 468 503 536 571 604
 634 671 708 743 778 813]",0.06036631,2652.3093603388243,2634.7182352049413,5875.379437581569,"[20.32499895 17.54498017 22.51521111 20.49688737 21.47476724 21.56435639
 50.55114301]",0.1148990356728538,0.21647139,0.18334615,0.35568368,0.4197834,0.22163554,0.31808755,0.16963783,0.21022809,0.20049496,0.26782408,0.33848614,0.17926653,0.35793164,0.21383823,0.43044084,0.43027276,0.20908886,0.49910185,0.2008362,0.3790261,0.27814972,0.33296192,0.4252872,0.2211183,0.25727051,0.1085318,0.30623123,0.2960326,0.10871616,0.32846183,0.083747014,0.28065902,0.15554209,0.22804224,0.2994286,0.10626931,20.324998946400942,17.54498016556534,22.51521110760232,20.49688737290344,21.474767236610308,21.56435639150825,50.55114301339755,-207.07843,83.78051,8.873311,4.622174,-9.397978,-1.5305934,-13.364587,-3.273759,-24.082197,-1.4960092,-11.698389,-5.398059,-7.405609,-2.2139943,-12.081541,-3.214031,-10.221112,-4.4019046,-9.117272,-3.6694722,-0.0565621103887594,0.1955455772637337,-0.0120462878561836,-0.0585423555536295,-0.0254709687418,-0.0013085266992799,0.006935888004013551,-11.618447134999998,24.924620604855452,0.21324436700000005,0.3315044683333333,0.256745445
159,Back To Sleep,Chris Brown,1,https://www.youtube.com/watch?v=OQLuhelCaDQ,92.28515625,"[  6  33  62  96 124 152 180 207 235 263 291 319 346 374 401 429 457 485
 513 540 568 596 624 652 680 708 738 763 790 818]",0.2114477,2206.4723439177574,2361.920355250919,4681.223433421549,"[21.03669995 17.19583666 20.08098458 20.35339694 20.69220307 19.62803096
 49.23382052]",0.0924681201058584,0.5023682,0.38568094,0.45600083,0.33465877,0.4022442,0.3166137,0.2669582,0.3942244,0.37199926,0.46026003,0.35856605,0.45726517,0.62979656,0.615086,0.8321977,0.6029427,0.5803002,0.4822258,0.29310694,0.64368933,0.63509226,0.8295368,0.5269806,0.7017369,0.27550474,0.25423315,0.4224508,0.24235192,0.25022835,0.19437325,0.019649886,0.30024394,0.26577088,0.40415195,0.20574878,0.3226249,21.036699950209368,17.19583666283381,20.08098457611368,20.353396937693883,20.692203067106263,19.628030957777703,49.2338205183344,-131.44778,90.87471,24.204536,23.648832,1.8224964,9.791733,-8.93742,6.68021,-6.326064,2.4557607,-6.4607425,-3.3196828,-10.924701,-2.5060146,-6.1806707,-7.284295,-6.545154,-6.392261,-9.878512,-0.0034026746,0.0869452225977416,0.0385685580574342,0.0120575898985988,0.0215707616772491,-0.0174105877021876,-0.0128811169880293,0.021475071256801138,-2.3364211087299998,24.031567524295586,0.26311104550000003,0.6143909824999999,0.39223664583333345
160,Under The Influence,Chris Brown,1,https://www.youtube.com/watch?v=pfxyk1glEq4,58.72691761363637,"[ 41  85 130 174 217 262 305 346 394 438 482 527 571 615 659 704 747 781
 818]",0.20045747,1980.6969222912971,2459.2578644464,4432.16770818228,"[21.0908576  16.2729701  23.10945675 20.11978473 22.49749462 24.06907042
 47.80673758]",0.0645686811194895,0.3432497,0.24553187,0.20451118,0.27295342,0.4550699,0.3911067,0.37407315,0.43897817,0.45499623,0.6628939,0.37534976,0.37933442,0.34483004,0.27991465,0.28925914,0.34431997,0.50480336,0.5814236,0.48033747,0.4973029,0.338889,0.68379,0.36039534,0.33888024,0.20217621,0.1302202,0.14651853,0.18269058,0.32994482,0.35138848,0.28356305,0.30280647,0.15946838,0.4372187,0.18768491,0.17839444,21.09085759957566,16.272970102514385,23.109456752519325,20.119784733140733,22.497494620979563,24.069070422496697,47.80673757541568,-141.4851,94.38564,13.945301,23.493261,28.567326,8.195028,0.84641296,9.530323,-2.995713,3.5121408,-7.5182705,-2.1590683,0.7317813,0.65400743,2.8474832,10.334923,-3.1594741,10.410179,1.729329,-2.727791,0.12396605777768,0.044359979028329,-0.120359440317935,0.0347835673354219,0.0096449557143122,0.0342407467823125,0.0211059777200201,2.4568859395,24.995195972377434,0.2410062308333333,0.4203454758333333,0.3831707
161,Go Crazy,Chris Brown & Young Thug,1,https://www.youtube.com/watch?v=dPhwbZBvW2o,95.703125,"[  7  34  62  89 116 143 171 199 226 254 281 308 336 364 391 418 446 474
 501 528 556 584 611 638 666 694 721 748 775 804 831]",0.2559472,2247.5259476467413,2660.445630183386,5233.192872226653,"[21.82858442 16.4673516  19.96263119 19.44079582 19.31736232 18.51947248
 47.5439655 ]",0.0679520963239559,0.46255156,0.3643193,0.49041334,0.49854234,0.38558662,0.4163794,0.39465564,0.5383459,0.527614,0.49141935,0.50746775,0.39903274,0.37637496,0.24790019,0.31870988,0.33124173,0.35553953,0.5687982,0.39635137,0.53119737,0.52264977,0.43974367,0.3016458,0.23232725,0.21870874,0.11126595,0.17780194,0.20138466,0.23020472,0.3611863,0.2614307,0.3584112,0.359018,0.25842345,0.17445965,0.090082005,21.828584415867024,16.467351600936905,19.962631188116188,19.440795818218167,19.31736231764544,18.519472483353468,47.54396549836243,-112.40609,89.38446,29.91371,13.621871,5.3500547,10.833957,-4.9385877,12.490259,-11.810593,3.4267087,-1.7700931,4.1983075,1.2810317,6.391198,-3.112509,0.014230998,0.05197788,4.5855117,-0.3967555,-0.8999541,-0.0142125605658555,0.0982662292855802,-0.0544347916000466,0.0664629613820746,-0.026213770406941,0.0011249983317506,0.011832177737760382,2.3104347889000003,23.297166188928518,0.2335314429166667,0.3852066433333334,0.45636066166666667
162,No Guidance,Chris Brown Featuring Drake,1,https://www.youtube.com/watch?v=6L_k74BOLag,103.359375,"[ 37  62  86 112 139 164 189 214 241 264 290 315 337 360 384 409 433 457
 481 507 535 562 586 611 636 661 690 715 742 768 794 816]",0.13194974,1796.9289953796258,2010.2621507978877,3690.596167615284,"[24.33560735 11.72975872 13.94011924 14.61998558 16.28412813 16.31411557
 49.49404104]",0.0842477749782482,0.54024625,0.5180583,0.53344244,0.5129338,0.5093087,0.49500117,0.49162242,0.4797165,0.46205384,0.45547915,0.513094,0.5808229,0.7059145,0.6501148,0.71077085,0.58402014,0.65386295,0.72617775,0.59171015,0.6670646,0.58897823,0.5887701,0.56963027,0.7026266,0.31891957,0.28624985,0.32015678,0.24773306,0.27847686,0.32824558,0.25241363,0.2919588,0.25086147,0.24896786,0.23973268,0.313978,24.33560734859272,11.72975872056616,13.940119240508984,14.619985577941916,16.284128131700538,16.314115569288436,49.49404103807726,-100.120995,126.41284,-8.567568,24.749569,-16.912016,11.814331,-9.251372,1.1171068,-7.288394,9.291936,-1.6564692,4.31311,-2.2414792,2.3525205,-5.15495,-2.1779234,-7.7403646,-0.44807592,-5.6866074,-2.6836174,0.0249617322691081,0.0246918167899756,0.0010728092795004,0.0092447769834616,-0.0095314338744322,-0.0118822433376412,0.006426243018328718,0.5060790590000004,20.959679375239432,0.28147451166666665,0.6449700783333333,0.5076482891666667
163,Heat,Chris Brown Featuring Gunna,1,https://www.youtube.com/watch?v=i_vMte-NHkY,107.666015625,"[  3  23  47  72  96 122 146 173 196 220 244 267 290 314 338 361 386 409
 431 453 480 504 528 553 577 600 623 647 671 696 720 743 769 795 820]",0.02353252,1971.7458591666943,2099.344367132717,3991.448988770664,"[25.04224003 13.77676309 17.35967406 19.62320727 18.42927657 19.16222094
 52.31792905]",0.0997283298288863,0.37300718,0.32498184,0.30722642,0.38826287,0.40938365,0.36936298,0.2916943,0.29363942,0.36528668,0.35529688,0.37413993,0.39997357,0.51730555,0.47673032,0.46910736,0.524971,0.54958385,0.61202097,0.51503795,0.47145823,0.5171713,0.55188566,0.55379975,0.5357575,0.260777,0.22509372,0.22065243,0.25808018,0.28128895,0.3208933,0.2568326,0.23081554,0.2561075,0.29449862,0.28064063,0.26505452,25.042240029718062,13.776763086375626,17.359674057509963,19.6232072676173,18.429276565041736,19.16222094016492,52.31792905296301,-302.2895,111.77121,-12.54165,14.499748,-20.245554,-8.527812,-16.132744,-2.1720812,-16.01634,-2.8358426,-15.216383,-5.3382707,-11.732057,-4.0378294,-7.8495874,-8.618977,-8.951467,-3.0892727,-9.725225,-4.2260294,0.0002885960886136,0.0117934975073599,-0.0292901916563377,0.0205799690912326,-0.0047410386526346,0.0032955197411591,0.00032105868656548387,-16.66378322,23.67304442848437,0.26256124916666673,0.52456912,0.35435464333333333
164,Party,Chris Brown Featuring Usher & Gucci Mane,1,https://www.youtube.com/watch?v=Z9eMk051dYg,143.5546875,"[203 220 237 255 274 291 308 324 341 359 374 392 410 427 445 463 481 499
 516 533 551 568 585 602 619 637 654 671 688 704 721 739 757 775 792 809
 825]",0.092570774,1716.0574950239015,2124.279856282721,3651.052013848608,"[18.91575324 14.65132727 16.56268891 16.59610671 18.22549682 20.29655799
 47.286925  ]",0.0693653929814385,0.36923248,0.39673197,0.43772894,0.5598743,0.52664196,0.5926418,0.5928446,0.5154328,0.54038763,0.44186145,0.47943196,0.42127386,0.34644595,0.45039997,0.4963249,0.54890645,0.72273695,0.82091564,0.6312932,0.3879876,0.45005232,0.3269497,0.3344463,0.2868254,0.14960341,0.22281891,0.24542983,0.321466,0.4078657,0.4591871,0.3565908,0.19550817,0.22821364,0.13037238,0.13035375,0.09403279,18.91575324403745,14.651327266981326,16.562688914303255,16.596106706953943,18.2254968156664,20.296557992317904,47.28692499567045,-204.44476,116.80987,1.0069014,17.268469,14.639619,6.988183,3.131642,4.6868544,-5.470429,12.310817,3.495354,9.364693,6.6186123,5.3398576,7.7677765,10.637984,-0.37164506,7.353433,2.2985988,5.446063,-0.0269249696373394,-0.009699663082761,-0.0677978679183395,0.0133554560408907,-0.0112449629899086,-0.0121740137481858,-0.019081003555940602,1.2438946969999995,21.79069370513296,0.24512020666666665,0.4836070316666666,0.4895069791666667
165,Pills And Automobiles,"Chris Brown Featuring Yo Gotti, A Boogie Wit da Hoodie & Kodak Black",1,https://www.youtube.com/watch?v=GTexe8c0eqw,95.703125,"[ 44  71  98 124 151 178 204 231 258 285 312 338 365 392 418 446 472 498
 525 552 579 605 631 659 686 712 734 757 784 811]",0.255926,2191.236661191649,2433.312995496636,4551.4121920769285,"[20.0389806  16.42129645 20.43424315 19.76315654 21.6301677  22.12387262
 49.21452275]",0.0858989812935034,0.40045866,0.30078965,0.5201853,0.4031028,0.30483282,0.3622024,0.28623617,0.47568393,0.34881744,0.35323507,0.48970994,0.3314584,0.5540457,0.43231273,0.5466207,0.4199052,0.49344036,0.50194466,0.37874526,0.629233,0.42692629,0.45428944,0.59895194,0.4553779,0.28135306,0.18011262,0.32220176,0.20406096,0.24544853,0.26746798,0.1774804,0.3738107,0.22768216,0.22264266,0.31097287,0.20930398,20.038980602367705,16.42129644606,20.4342431541752,19.763156535320416,21.63016769886716,22.123872620130385,49.21452275245834,-87.00542,93.522514,8.067758,8.5439625,0.76525795,-3.0712137,-10.833067,6.4310226,-7.6811166,13.4251,3.2487264,10.500621,9.157075,4.429741,2.492626,8.087453,-6.408176,3.5143657,-1.4403937,-0.6174076,0.0508444804531568,0.1228356276313476,0.0524611701041442,-0.0175377729569247,0.0238952547101831,-0.0357468969581903,0.03279197716395278,2.7564714274999997,24.23231997276846,0.25187814000000003,0.49098276500000004,0.381392715
166,Velvet,Chris Jamison,1,https://www.youtube.com/watch?v=PbSIUaYKAVI,99.38401442307692,"[  6  33  59  85 111 137 163 190 215 242 267 294 320 346 372 398 424 451
 477 503 528 554 580 607 633 659 685 712 737 764 789 816]",0.083863154,1757.9846306433728,2258.3560731901366,3838.5807329430095,"[20.72925248 16.6772369  20.15271679 18.80211143 17.7412224  20.11214102
 46.80856337]",0.0531892356075986,0.39376873,0.44379535,0.45452625,0.48828477,0.30681586,0.25258932,0.31695965,0.34237006,0.4018758,0.3661273,0.3754114,0.41489714,0.7493108,0.75882405,0.5043788,0.46913654,0.31004575,0.36613333,0.3751092,0.4023375,0.67283493,0.4172898,0.5643691,0.7080806,0.41437852,0.4060339,0.24599965,0.21260375,0.08491884,0.13429578,0.12426555,0.1725333,0.35525092,0.20506148,0.2877789,0.395163,20.72925248315836,16.677236895369006,20.15271678635685,18.80211142533036,17.741222395347396,20.11214101821513,46.80856337434159,-225.84773,101.19417,8.430037,34.982117,20.505312,10.825093,9.1612425,19.419321,3.699749,10.250301,1.6889485,6.6896224,4.6228423,2.9941382,3.299464,-1.1504325,-6.238624,-2.5523894,-8.013051,-1.1245878,-0.0737987262065082,-0.0319779002979221,0.0026878449858408,0.0526460778365762,-0.0144544035156241,-0.0124123943261931,-0.012884916920638414,-0.35822284000000026,23.00332062544553,0.2531902991666667,0.5248208666666666,0.37978513583333334
167,Lost Without U,Chris Jamison & Adam Levine,1,https://www.youtube.com/watch?v=nzZNGmqpwl0,112.34714673913044,"[ 60  83 106 129 152 175 200 225 249 274 299 323 349 372 395 418 443 468
 493 517 539 561 584 608 632 653 676 696 716 737 760 787 812 836]",0.05597896,2293.4110799212017,2441.4979833734324,5011.977929914081,"[18.98230317 16.31019748 19.89656347 18.38328579 17.73991485 18.01581102
 58.77362592]",0.0988486305466937,0.42758536,0.37354136,0.45857924,0.45706975,0.48433393,0.35172644,0.26524037,0.29549283,0.2328318,0.27431297,0.24877706,0.3432747,0.5461326,0.3796877,0.5978394,0.59801596,0.8090235,0.7758156,0.5739214,0.52190405,0.38788188,0.37129167,0.31288597,0.37845474,0.2956595,0.17516771,0.3202067,0.3045875,0.43336603,0.41042092,0.3009136,0.23216014,0.16958466,0.17099345,0.108618714,0.15882516,18.98230316680826,16.31019748073108,19.89656347198849,18.383285794322205,17.739914846245355,18.015811016653828,58.773625924436914,-217.45647,87.35957,6.379814,24.334867,-6.644401,15.195974,-6.056019,8.173818,-5.891185,5.830513,-5.286697,-0.2839561,-5.398737,2.122838,-6.7668304,0.13272442,-9.580839,1.2162979,-6.7481494,1.0225055,0.0489341992468735,0.0512769261819724,-0.00502973039291,0.0429160453080957,-0.0092943342801107,-0.0004228246252413,0.021396713573113266,-5.917218104000002,24.01452881445516,0.25670867366666666,0.5210712058333332,0.35106381750000004
168,"Big, Big Plans",Chris Lane,1,https://www.youtube.com/watch?v=Jh-MYDF0hr4,151.99908088235293,"[ 24  41  58  75  92 109 126 143 160 175 189 204 222 239 257 274 291 308
 325 342 358 375 394 411 428 445 462 481 498 515 532 550 567 584 601 618
 635 653 670 686 704 722 738 756 774 791 808 825 841]",0.08084012,1554.4567511508722,1879.736689295136,2980.2877404020446,"[23.78745204 19.19746529 22.5426797  21.19581562 22.45202205 23.97761486
 48.92579631]",0.0657072487674013,0.21929902,0.212274,0.3811226,0.23593871,0.26560205,0.1895266,0.2775044,0.58145344,0.33009467,0.302205,0.20619644,0.35241836,0.38002253,0.21838632,0.44054332,0.18605351,0.36605614,0.2661668,0.4497206,0.80998206,0.25585893,0.3542582,0.3211477,0.46914497,0.22131068,0.09301475,0.3024255,0.049953975,0.20605777,0.15099835,0.3181876,0.5390893,0.13757496,0.19890323,0.1773363,0.31298646,23.787452038807007,19.197465289170093,22.542679697798015,21.195815622795507,22.452022051995687,23.97761485810833,48.92579631225416,-219.23601,132.49768,8.127664,23.247778,9.791521,-1.1998425,-6.9723177,11.103629,-13.538715,-0.11355308,-10.201788,-6.43772,-3.453731,-6.7533092,-10.450798,-0.6625546,-6.5869145,1.9434689,-2.9664485,-5.1752186,0.1870500210127197,0.0970920164528274,0.1525331351775329,-0.0444610113987868,0.0291460744509217,-0.0234171235866373,0.06632385201809628,-5.351858989000001,26.01126369584697,0.2256532395833333,0.37644509,0.2961362741666666
